scorer,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5
bodyparts,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\Bossou3\img0037.png,269.148366453909,154.98713475771814,,,,,,,241.79163730956589,191.9556876554791,313.51062993122207,203.78562458276258,,,343.08547224943084,181.604492844106,329.0374221482817,315.43065433400056,,,197.4293738322528,290.29203836352315,184.86006584701403,348.70235194198546,,,,,317.2074852209982,353.877949347672,264.7121401061777,339.09052818856765,306.8562904096251,410.80952081022383,,,456.41427383101063,187.23404817892413,,,,,,,,,496.7378222820737,191.4344178092432,590.8261020012209,177.99323499222214,535.3812228810092,172.9527914358393,465.65508701771256,324.1660981273259,,,380.8076204852673,248.55944478158256,,,559.7433667368598,390.5319382863672,,,457.2543477570744,340.9675766486022,,,,,,,787.3017852123027,248.43330118889918,691.4697558295908,238.30471271755567,742.1126981863084,278.81906660292975,709.3895662019678,278.03994441282646,721.8555212436214,301.4136101159269,823.92052814716,250.77066775920923,675.1081898374205,252.32891213941593,,,891.7041586861513,364.5225075142981,623.6861252905994,345.82357495181776,791.9765183529228,353.6147968528512,608.1036814885325,394.90827292832876,788.080907402406,460.35453689701,702.3774664910377,455.6798037563899,859.760148891914,393.35002854812205,,,926.7646572408021,467.3666366079401,530.970584668301,466.5875144178368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\Bossou3\img0087.png,278.6415297652703,160.15491444074888,,,,,,,255.73957749699437,197.27187156519614,327.6043242698604,209.1177089453389,,,359.1932239502411,182.26714421701536,341.8193291260317,316.5199678586332,,,196.51039059628064,293.6180155903572,191.71851418181438,349.8462570214348,,,,,337.7376729392787,349.0777351332376,282.40409698908167,343.6980819158573,,,306.99679741139147,404.4113110834346,464.44856065475255,189.94308783481927,,,,,,,,,500.8976987591112,197.07444094219375,596.7747794249244,178.05749932252837,546.8553076733026,177.26512675504233,470.787541194641,323.85405173996315,,,389.965539311063,251.7481480987318,,,572.2112298328565,403.091308488569,,,474.7494040320713,346.83285619705885,,,,,,,799.5231745059134,236.46705226593713,,,749.9006572944951,263.34591575545545,720.9541889211678,258.52150435990086,730.6030117122768,285.4003678494191,839.4968689262228,249.5618831967281,690.6293172919676,246.80507668498262,,,911.1738382316048,368.1045632017831,635.4931870570583,355.0097322709921,800.9015777617863,363.28015180622856,616.8847431027764,397.05103157511047,807.1043924132135,459.07917808938345,723.7109954329133,456.32237157763797,873.2677486951047,401.18624134272864,,,935.2958952093777,466.66039599668346,546.5861770532671,463.903589484938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\Bossou3\img0099.png,302.1877418826484,174.32023038173497,,,263.4542387175105,203.03644824554408,,,257.44386753671324,225.07447590846738,336.9143309272548,204.37208628572125,,,344.92815916831785,179.66278254244367,353.6098064294695,319.9047767610464,,,208.02526005015804,294.5276539976802,,,,,,,340.25342602769774,346.6175375645898,,,,,304.1911989429142,404.71779231229664,469.8967415113618,190.45521492066086,,,,,,,,,510.8536580013184,194.92324217411067,588.2994637277818,174.0724483246782,543.6191911932838,177.7958043692197,485.5348368984362,317.0493204350723,,,398.4083054561647,254.4969388867749,,,572.6613683407076,398.9631534149855,,,475.1094399737199,346.0914975824961,,,,,,,798.3083576492438,240.8391341680238,,,747.5003629131139,267.06261532215535,718.8184304007825,262.1457126057557,728.6522358335819,285.0912586156208,836.0046118083078,251.49242338688975,681.1221762417185,253.131390959023,,,906.4802174100364,362.94221829194885,641.7869545105211,353.9278966452161,802.4057765795769,365.40066965014864,612.2855382121231,394.90208594854664,787.6550684303779,460.4607888338755,713.0820438983162,453.085434759276,874.5203497534385,391.6241508042802,,,930.2452472059681,465.37769155027513,541.8099326103948,467.0166591224084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\Bossou3\img0119.png,308.6888672905692,196.94074463440228,,,278.17324817818803,234.59831715606413,,,276.8747111946824,254.07637190864784,352.1898562380061,207.32904050244696,,,351.5405877462533,189.14952273336883,336.6074124359392,299.52516633134314,,,214.54493598641454,296.2788238725792,,,,,,,343.7493658452198,337.18273885300505,,,353.4883932215117,410.55007842107034,288.5615440462326,384.57933875095875,478.32325606860377,189.89551898001525,,,,,,,,,508.936927973617,197.14612548383417,591.1104683502314,177.00555186211494,543.5787146029741,177.81117480698373,484.76823962755395,316.3783213244119,,,409.03968280988965,253.53973162464797,,,574.1923865079872,396.9406158112888,,,479.93450195834134,335.71327200126234,,,523.4381409812548,418.6924353227455,,,745.0930667580658,235.03845103047252,,,688.5523758863517,244.9001994383296,,,674.0884782214948,258.0491973154724,814.1253056130654,245.55764933218677,670.1437788583519,252.13214827075814,,,893.6767427697791,354.0368818186147,645.8181327856378,344.17513341075767,791.1145593280655,365.87097990804324,619.5201370313522,396.1136750254716,779.2804612386369,450.6820162156142,712.2205720652089,444.1075172770428,863.4340476523507,384.9370268299003,,,918.0023888424934,455.9416153664713,543.9133992377813,458.5714149418999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\Bossou3\img0124.png,293.02068029645864,203.55361047479136,,,274.3376481868375,244.6562811159578,,,,,349.6925443623093,202.3080750008166,,,,,339.10549283352407,299.45984197084636,,,200.85105522232783,296.96877102289693,,,,,,,360.27959589109463,332.46653203117705,,,,,289.90684161152177,381.6651832531793,477.4338145490063,188.24955710153506,,,,,,,,,516.3342724691663,194.42423296187792,601.5447993418978,178.37007572498646,547.2076517708806,175.9002053808493,494.7229069579663,311.12560672235804,,,413.8346531874748,252.46618604910083,,,573.758757970355,396.9536011811239,,,482.3735552372806,335.8243101637295,,,523.1264159155435,424.7396425526668,,,738.2342762878516,232.17575065918328,,,683.1127063757779,244.5781038893998,,,670.0213335216604,262.49261411082375,807.8252583018445,246.6451627611026,666.5762354021558,254.22437862401273,769.2401593633929,221.84045630066947,884.3064365548466,347.9310474745379,636.2593719505153,342.41889048333053,777.508394850204,366.53457731986276,622.4789794724969,398.22948001930513,796.8009443194297,448.5279125640723,709.9844717079138,441.63771632506314,858.1236908466117,386.51614641298943,,,914.6233000064872,455.4181088030815,537.7295657326837,457.4851676747843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\Bossou3\img0135.png,308.50186140197263,187.1712413901301,,,274.3079375281511,231.42220169742848,,,267.60324657249987,249.5248672776869,347.38906894474997,203.26249968369314,,,342.69578527579404,188.51217958126034,333.3092179378823,303.162394922897,,,201.22680611155235,303.162394922897,,,,,,,354.7642289959663,331.3220969366323,,,,,280.3421593882373,386.30056277297274,469.9938601523884,187.13082773911282,,,,,,,,,503.19400572250663,189.89750653662264,589.6527181446894,176.0641125490734,537.0858209920023,171.91409435280866,483.13558444056014,308.86469482954624,,,405.66857811028444,252.83944917997175,,,562.6775998689684,386.331701159822,,,474.1438783486532,330.998125209625,,,514.260720912546,424.37353462558247,,,716.0439520998857,228.22886074819542,,,665.3586085355433,241.4209364704215,,,656.3324514624413,258.0846110669176,799.3623250823662,238.64365737100553,647.3062943893392,259.47325061662565,756.3144990414179,220.5913432248014,871.5715816671826,344.8745829236682,627.8653406934271,340.01434449969014,767.4236154390819,367.7871354938503,610.507346322077,398.3372055874265,775.75545273733,453.8827875757469,700.0745972782436,442.07935140322877,850.7419884215625,383.75649031549244,,,907.6762099595908,452.4941480260389,534.8264908629906,453.8827875757469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
