scorer,,,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte
individuals,,,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7
bodyparts,,,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,bossou38,img0183.png,,,279.9025694790963,181.0153221598385,,,301.8095695306986,208.79981003016326,306.0841061261331,218.9518344443204,,,206.7011302822791,169.79466359682272,243.03469134347307,161.24559040595352,,,168.23030092336788,264.90310284524213,,,263.3387401717873,238.72156619820535,,,177.8480082630957,331.15842007447816,,,238.22583767360916,268.6433223662474,,,255.8583011297768,364.2860786890962,614.388793499292,182.68471559152977,552.4990624118058,183.18788413695648,584.7018493191157,211.8684912262793,565.5814445929004,212.37165977170602,576.1479840468614,228.97622177078767,648.6042545883087,194.25759213634427,548.4737140483921,198.28294049975796,,,700.4306147672604,257.6568288601105,520.7994440499226,270.2360424957784,,,633.0060296800805,251.6188063149899,,,,,666.2151536782437,289.3564472219936,558.067087797857,294.00924676155444,705.4623002215276,361.8127177634408,,,637.5345465889209,259.6695030418174,581.1796695011287,255.1409861329769,618.4141418627057,267.2170312232181,604.8285911361843,266.21069413236467,610.8666136813049,273.75822231376543,,,578.1606582285683,279.2930763134593,,,640.0503893160546,314.0117059479027,579.6701638648485,320.55289703845006,618.9173104081324,301.4324923122348,620.4268160444126,289.3564472219936,,,,,640.5535578614812,331.11943649241107,594.2620516822233,338.66696467381183,651.623265860869,374.8950999445354,597.2810629547836,376.40460558081554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,bossou38,img0422.png,,,140.2298896529666,107.01420438189677,,,186.6562450023989,150.86131776747163,196.97321285782826,174.07449544218775,,,57.694146809531475,118.62079321925478,109.27898608667843,105.72458339996808,,,,,,,145.3883735806813,241.1347865024788,,,,,,,92.51391332160566,287.5611418519111,,,119.59595394210785,442.31565968335195,703.7942587557972,150.86131776747163,604.4934431472892,153.44055973132902,653.4990404605788,198.57729409883257,625.1273788581481,198.57729409883257,638.0235886774348,225.6593347193347,774.7234127618742,162.46790660482975,591.5972333280025,174.07449544218775,714.1112266112266,139.25472893011357,852.1006716775946,261.7687222133376,552.9086038701423,284.9818998880537,732.1659203582279,254.03099632176554,,,,,,,783.750759635375,321.0912873820566,605.7830641292179,323.67052934591396,855.9695346233807,434.5779337917799,,,737.3244042859427,263.0583431952663,644.4716935870781,273.37531105069564,699.9253958100111,288.8507628338397,676.712218135295,294.00924676155444,688.3188069726531,301.7469726531265,736.034783304014,314.64318247241323,649.6301775147929,322.38090836398527,,,764.4064449064448,379.12423156884694,631.5754837677914,410.0751351351351,738.6140252678714,353.33181193027343,702.5046377738685,372.67612665920353,,,,,755.3790980329441,392.02044138813363,658.6575243882936,415.2336190628498,772.1441707980168,462.94959539421075,665.105629297937,470.6873212857828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,bossou38,img0759.png,,,382.90843552332495,211.3052779010983,,,,,,,,,324.9098745204721,202.14761037433206,355.87151234906275,199.96721334414963,,,294.7459265592313,267.10482463758785,,,354.1271947249168,266.25128306169574,,,280.8658545107869,319.4529705981472,,,338.86441551363976,282.8223004910823,,,344.96952719815056,361.31659357765,668.7097081828344,202.17159474166402,617.7890513856509,204.87193260212075,656.7510690865263,223.77429762531773,641.7063295782674,223.77429762531773,649.4215806081437,238.81903713357653,684.1402102425872,219.91667211037955,597.3436361564786,218.3736219044043,,,714.6154518105986,281.63868034939014,567.254157139961,282.02444290088386,,,659.451406946983,271.9946165620447,,,,,699.9564748538336,314.04273467487064,608.9165127012931,310.1851091599325,715.3869769135863,360.7200034056224,,,663.3090324619211,277.39529228295817,621.646676900589,282.02444290088397,642.0920921297612,293.5973194456984,631.2907406879344,295.5261322031675,637.4629415118354,299.76952026959947,671.7958085947851,298.61223261511805,622.8039645550705,311.342396814414,,,679.8968221761552,331.78781204358614,609.6880378042806,337.5742503159934,649.4215806081437,315.58578488084595,629.3619279304653,330.6305243891047,,,,,664.4663201164026,343.7464511398945,636.305653857354,343.36068858840065,681.0541098306367,369.59254208998016,620.1036266946137,369.59254208998016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,bossou38,img0801.png,,,164.7326883096114,177.94335838797383,,,,,,,,,48.66679993603077,159.88866464097237,113.14784903246445,167.6263905325444,,,,,,,129.91292179753722,278.53379497841036,,,,,,,89.93467135774833,314.64318247241323,,,102.83088117703508,455.21186950263865,666.7943330205792,179.23456075675955,566.4553369404144,181.36943301378432,617.6922711090092,226.20175041130477,587.8040595106622,225.49012632562983,602.0365412241608,251.82021749560215,715.1847708464743,197.73678698430763,550.799607055566,206.27627601240675,790.6169239280166,296.65253489312255,502.40916922967097,308.7501443495963,,,,,,,,,,,,,565.7437128547394,349.31271723306725,791.3285480136915,453.92145782728153,584.2459390822876,440.4006001994579,715.8963949321492,303.0571516641969,629.7898805654829,296.65253489312255,686.7198074194771,280.9968050082742,668.217581191929,280.28518092259924,,,,,626.9433842227833,340.77322820496806,,,747.9194787875209,391.298538287888,606.3062857382104,399.83802731598706,713.0498985894494,326.5407464914695,644.7339863646564,332.9453632625439,,,,,695.9709205332513,424.74487031460956,634.7712491652075,427.5913666573092,708.7801540753999,481.67479716860373,632.6363769081827,488.79103802535303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,bossou38,img1072.png,,,171.1807932192548,153.44055973132902,,,227.92411642411642,174.07449544218775,,,,,101.54126019510639,159.88866464097237,,,,,22.874380297457293,286.27152086998234,,,177.62889812889816,272.085690068767,,,38.349832080601374,406.2062721893491,,,137.65064768910926,319.80166640012794,,,158.28458339996806,461.65997441228205,773.4337917799455,149.57169678554294,666.3952502798656,146.99245482168556,728.297057412442,195.99805213497518,696.0565328642251,195.99805213497518,710.2423636654405,221.7904717735487,794.0677274908044,181.8122213337598,639.3132096593635,193.4188101711179,835.335598912522,288.8507628338397,572.2529185990724,299.16773068926915,,,,,702.5046377738685,291.4300047976971,,,,,,,630.2858627858627,332.69787621941464,864.9968814968813,456.50149048456734,667.6848712617942,438.44679673756593,,,759.2479609787301,295.29886774348313,,,,,,,,,739.9036462498,346.8837070206301,719.2697105389412,330.1186342555573,,,774.7234127618742,403.6270302254917,,,835.3355989125218,323.67052934591396,,,712.8216056292979,459.0807324484247,804.3846953462337,430.7090708459939,770.8545498160881,438.44679673756593,796.6469694546616,484.8731520869982,742.4828882136574,496.47974092435624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,bossou38,img1532.png,,,194.39397089397093,145.70283383975698,,,,,,,,,92.51391332160566,172.78487446025906,150.54685750839602,156.0198016951863,,,21.58475931552863,292.71962577962574,,,173.76003518311214,278.53379497841036,,,31.901727170957997,389.4411994242763,234.37222133375982,315.93280345434187,137.65064768910926,321.0912873820566,,,159.57420438189675,462.94959539421075,776.0130337438029,150.86131776747163,671.5537342075803,158.59904365904367,746.3517511594434,208.89426195426194,710.2423636654405,210.18388293619063,729.5866783943707,233.39706061090675,799.226211418519,180.5226003518311,648.3405565328642,186.97070526147445,,,870.1553654245961,277.24417399648166,598.0453382376459,292.71962577962574,835.3355989125218,292.71962577962574,678.0018391172237,288.8507628338397,,,,,859.8383975691667,344.3044650567727,634.1547257316488,345.5940860387014,874.0242283703822,455.21186950263865,671.5537342075803,441.02603870142326,787.6196225811609,337.85636014712935,,,746.3517511594434,375.2553686230609,727.0074364305133,376.54498960498955,741.1932672317287,390.730820406205,,,,,,,821.1497681113065,422.97134495442185,,,778.5922757076602,370.0968846953462,674.1329761714377,399.7581672797057,,,,,782.4611386534463,450.053385574924,715.4008475931552,429.4194498640652,817.2809051655205,487.45239405085556,730.8762993762992,491.3212569966415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
