scorer,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5
bodyparts,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\wamba16\img0134.png,289.1299521114497,220.07091858946444,,,,,,,,,309.9745319982586,286.99299085764034,418.58576404005237,232.13883326077485,359.34327383543757,250.78924684370912,315.4599477579452,365.98297779712664,,,263.8970396168917,283.70174140182843,,,,,,,401.0324336090554,473.49712668698305,,,,,,,,,606.1869830213324,90.6151066608619,,,,,,,,,549.1386591205923,105.97427078798421,,,,,648.9732259468874,181.6730082716586,,,673.1090552895082,251.8863299956464,,,629.2257292120158,312.2259033521985,715.8952982150633,304.5463212886373,544.750326512843,250.78924684370912,695.0507183282544,407.67213757074444,657.7498911623859,276.0221593382673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\wamba16\img0171.png,281.45037004788844,216.77966913365248,,,,,,,262.79995646495433,256.27466260339565,293.51828471919896,293.57548976926415,407.6149325206793,217.87675228558982,356.05202437962566,233.23591641271213,294.6153678711363,360.49756203744005,,,238.6641271223336,261.76007836308224,,,,,,,384.57618632999583,459.235045711798,,,,,,,,,589.7307357422727,77.45010883761415,,,,,,,,,541.4590770570311,89.51802350892467,,,,,635.8082281236397,172.89634305616016,,,663.2353069220725,225.55633434915097,,,591.9249020461473,310.03173704832386,695.0507183282544,301.25507183282537,534.8765781454072,232.13883326077485,675.3032215933829,393.4100565955594,657.7498911623859,256.2746626033957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\wamba16\img0220.png,257.31454070526763,222.26508489333906,,,,,,,245.24662603395737,257.371745755333,278.15912059207653,291.3813234653895,384.5761863299957,235.43008271658675,322.042446669569,248.59508053983444,269.38245537657815,368.1771441010012,,,221.11079669133662,273.82799303439265,,,,,,,362.6345232912496,474.5942098389204,,,,,,,,,573.274488463213,92.80927296473646,,,,,,,,,508.5465824989118,115.84801915542005,,,,,612.7694819329562,193.74092294296906,,,631.4198955158905,238.72133217239866,,,572.1774053112757,328.68215063125814,673.1090552895082,318.80840226382236,508.5465824989118,249.69216369177178,656.6528080104486,402.1867218110579,619.35198084458,277.1192424902046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\wamba16\img0518.png,314.36286460600786,163.02259468872433,414.1974314323031,169.6050936003482,,,,,,,311.07161515019595,231.04175010883756,438.33326077492393,202.5175881584675,376.89660426643457,198.12925555071826,285.8387026556378,325.3909011754462,,,249.63495864170662,221.16800174140172,,,,,,,370.31410535481075,424.1283848498041,,,,,,,,,607.2840661732697,41.24636482368294,,,,,,,,,522.8086634740968,58.79969525467993,,,,,539.2649107531564,137.78968219416618,,,639.0994775794517,120.2363517631693,,,596.3132346538965,283.70174140182843,687.3711362646933,283.70174140182843,554.6240748802787,195.93508924684363,685.1769699608186,382.4392250761863,662.1382237701351,194.8380060949063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\wamba16\img0763.png,259.5087070091424,212.39133652590328,364.82868959512416,191.54675663909438,,,,,,,243.05245973008275,276.0221593382673,393.3528515454942,248.5950805398345,312.1686983021333,228.84758380496294,223.30496299521118,364.88589464518935,,,181.61580322159338,251.8863299956464,,,356.05202437962566,464.72046147148455,,,299.00370047888555,465.8175446234219,551.3328254244668,387.9246408358729,,,,,,,487.7020026121029,110.36260339573346,,,549.1386591205923,148.7605137135393,550.2357422725296,164.11967784066167,,,447.1099259904224,143.27509795385276,443.8186765346105,110.36260339573346,,,403.22659991293006,199.22633870265554,,,537.0707444492818,217.87675228558982,,,520.6144971702222,305.6434044405746,617.1578145407054,325.3909011754462,611.6723987810188,205.8088376142794,633.6140618197651,427.419634305616,674.2061384414455,171.79925990422282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\wamba16\img0850.png,237.56704397039627,216.77966913365248,347.2753591641273,204.71175446234213,,,,,,,230.98454505877234,270.53674357858074,370.31410535481075,248.5950805398345,297.9066173269482,238.72133217239872,198.07205050065303,365.9829777971267,,,161.86830648672182,259.56591205920756,,,339.595777100566,468.0117109272965,,,290.22703526338705,459.23504571179797,533.7794949934699,393.4100565955594,,,,,,,493.18741837178936,114.7509360034827,,,537.0707444492818,142.17801480191548,534.8765781454073,159.73134523291242,,,435.042011319112,141.08093164997814,438.33326077492404,105.97427078798421,,,399.93535045711815,204.71175446234207,541.4590770570311,191.54675663909438,525.0028297779714,212.39133652590328,,,496.4786678276014,314.4200696560731,593.0219851980846,346.235481062255,594.1190683500218,213.48841967784057,611.6723987810188,424.1283848498041,658.8469743143232,173.99342620809745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
