scorer,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5
bodyparts,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\waibira10\img0085.png,252.79369585727744,155.59128492229956,,,,,,,,,384.455073333905,215.4373655934939,,,,,320.00544799569576,230.1687085279417,230.6966814556057,314.87393040101676,273.9700013255462,85.61740598367237,147.83287744933665,390.37206294006194,361.4373499988302,442.8524721440323,,,320.9261569290987,357.2265413375543,,,296.9877246606209,453.90097934486823,238.06235292282963,419.83474880895756,,,580.7361234785454,168.65549594928615,,,,,,,565.0666055875678,217.23100141131704,,,587.0039306349365,196.86062815304604,511.0067688636947,338.66976506639423,,,454.5965044561749,288.5273078152656,,,,,,,497.6876786563636,370.00880084834967,,,,,,,623.8272976787341,278.3421211861301,539.2119010674545,289.3107837098145,595.6221654749743,297.1455426553033,573.6848404276055,300.2794462334989,587.0039306349365,316.7324400190255,632.4455325187719,338.66976506639423,552.5309912747856,341.80366864458983,,,663.7845683007273,391.94612589571847,543.9127564347478,400.56436073575617,647.3315745152007,437.3877277795538,517.2745760200858,477.34499840154695,622.4213483146066,453.5134831460674,579.634831460674,458.54719101123595,,,,,,,,,728.2116468744393,160.22339901285784,829.1852217171281,154.19512588792117,,,,,,,786.2337757019545,225.0273351059268,,,823.1569485921916,188.85769635630692,768.9024904677617,359.9099462763843,,,,,741.7752614055469,308.66962471442275,,,,,703.3450202340757,387.7907094792163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\waibira10\img0112.png,,,,,,,,,,,394.7749978557336,192.92116663677683,,,,,334.0780723436439,211.4052093973442,234.4493812817252,292.35773144429976,280.5372260212553,65.91573189654497,151.58557727545616,370.6703888529346,375.50997434677834,414.70722344813595,,,318.11163205950896,331.8958175112476,,,300.74042448674044,437.0138301273305,240.87687779241924,405.7621244610094,,,553.1647583996754,142.70597587505551,,,,,492.77239978479344,185.8954588339871,570.7430631038058,198.57978385796378,,,593.4913106534941,165.23465056257749,524.7924514031297,312.7202449921636,,,461.89480697705227,214.73336010417228,,,,,,,500.9313686656424,350.54666079267673,,,,,,,,,643.2373952233545,283.54000966869137,702.5270583006495,289.5233701627303,693.8239884911383,294.41884693058034,701.983116437555,305.8416260555638,,,624.1994300150488,327.0553587162473,,,,,571.4370692948871,380.36166129950334,,,519.7625923009145,451.6180453648762,662.8193022947546,422.2451847577759,643.781337086449,426.0527777994371,685.6648605447215,391.7844404244868,591.0189763662873,408.10269631732024,671.5223721042659,435.84373133513714,642.69345336026,443.45891741845946,739.2152414443776,144.08479364361523,848.9916919430168,137.32294754734932,,,,,,,776.6973270746748,208.88872973668413,869.966464455863,178.68124273873485,823.8905215635208,172.71909098706425,774.7710742383954,351.84064359176296,,,,,743.9759803195345,300.6003220298014,,,,,712.1478958900262,365.78352033933993,,,751.8612160718601,436.89892864661715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\waibira10\img0151.png,242.78060970678678,113.86699545415564,,,,,,,218.54270643157327,130.02559763763134,366.6632264467669,165.03590236849527,,,,,299.3357173489516,161.44510188327848,208.66800509722702,267.3737161971746,251.75761091982883,29.4831840515605,127.87499417984867,332.0081249310772,345.11842353546604,385.8701322093294,,,299.3357173489516,306.8725215345595,,,277.7909144376507,404.7218347567177,,,505.2818462522123,109.87322084382731,,,454.5081170223548,141.30457703373912,,,446.4487949223774,161.45288228368258,541.5487957021105,171.12406880365546,,,558.4733721120631,138.08084819374818,484.32760879227106,304.10288345328235,448.06065934237284,247.6876287534406,469.01489680231407,263.80627295339536,411.7937098924746,160.64695007368482,572.9801518920224,385.50203666305396,,,463.3733713323299,337.1461040631896,,,533.4894736021331,405.6503419129974,,,655.067856279581,254.50299573485952,704.1823133123844,251.2717814563856,,,,,,,627.9256563404001,300.386238489189,686.7337562086252,312.01860989169506,668.6389562491713,290.6925956537673,,,,,,,,,589.7973278544081,406.37006682313313,624.6944420619263,417.35619536994443,,,,,723.0955056179773,406.95168539325846,,,712.9842720021206,106.47932303565716,824.6270918291758,102.37480760083895,,,,,,,748.2831047415572,181.18150394934855,857.4632153077214,149.98718664473017,798.3581930463392,144.24086503598465,773.7311004374301,324.0186410810221,905.0755943516126,260.8091033848217,,,,,,,,,689.9989855671386,335.5112842985131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\waibira10\img0297.png,,,,,,,,,,,439.6834992865439,258.90206317398184,300.57411051937993,251.84578983071992,,,363.0725315597,262.93421937013153,271.3409780972948,362.73008522483605,327.79116484339033,117.77659630874314,180.6174636839271,439.3410529516799,418.5146792567581,479.6626149131767,,,361.0564534616251,400.02753003922055,,,344.92782867702647,505.8716301881496,272.34901714633224,476.63849776606446,602.6266355738778,208.66976996757433,,,535.910633332702,242.0277710881623,522.3871193648961,243.83090628386975,525.993389756311,269.0747990237741,638.6893394880269,261.8622582409443,,,644.0987450751495,229.40582471821006,570.1702020511436,403.40837110397973,523.2886869627498,367.3456671898306,,,491.73382103786923,276.28733980660394,655.819123847248,486.35259010652277,,,534.1074981369945,422.34129065890806,,,626.0673931180747,515.2027532378421,,,,,769.1506438925169,346.8245871034361,,,,,,,718.500210527957,392.8175093540134,778.465666120482,403.29690936047405,747.6096549903477,386.9956204615352,,,,,,,,,673.8776581939371,502.6810048087259,719.6645883064527,509.8374760928239,,,,,,,,,814.9894400736067,177.26574632160873,931.3555715834041,184.29457305709985,,,,,,,840.7618047704075,260.04970565072637,950.0991095447137,242.8681291861925,896.2114379059485,235.0583217023135,852.476515996226,410.7789900895914,,,,,,,,,,,782.1882486413149,432.64645104445265,,,808.6685393258425,505.10898876404497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\waibira10\img0394.png,,,,,,,,,,,325.3376194523376,182.75666209594505,,,,,259.5432529131388,211.78358851029753,141.50041882810552,308.5400098914723,211.16504222255134,52.13549323135908,67.96553857841269,368.52899114780064,301.1485141070439,420.777458693635,,,249.86761077502132,330.7939868091425,,,235.35414756784513,443.03143561130526,159.32022471910093,406.95168539325846,474.36948982058334,156.1190083353477,,,418.049050674859,194.51930775288702,,,408.6623108172382,217.55948740341063,533.2499489274769,190.25260781760488,,,530.6899289663077,164.65240820591202,453.0359901441726,346.41382544893145,410.36899079135105,300.3334661478842,435.96919040304397,301.1868061349407,379.64875125731965,205.61272758462064,534.9566289015899,435.16118410280006,,,424.0224305842539,358.3605852677215,,,512.7697892381226,456.4946837792108,,,,,657.8268922174829,286.7976724964717,,,694.1516853932583,274.8168539325843,,,597.7337920763512,330.75466241452176,666.7295737198727,340.77017910471034,635.5701884615082,319.6263105365344,,,,,,,,,558.2281429094961,449.82802750898645,596.6209568885524,462.6256321686719,,,,,,,,,705.5014409469079,125.46888240843981,802.1135003001971,114.05109357577834,,,,,,,723.0672699202331,209.7848614804014,852.1761128741744,190.46244960974354,788.939128570203,172.89662063641822,750.2943048288873,362.60757354833174,890.8209366154899,288.8310918603654,,,,,,,,,665.9783257569259,372.26877948366075,,,702.866566600909,451.3150098636247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\waibira10\img0521.png,,,,,,,207.54941904308905,101.58214333055236,203.94863797322833,117.78565814492572,347.07968550019325,160.9950309832547,,,,,267.8625019632567,148.39229723874212,165.24024147222522,284.32178262598546,233.6550817995795,32.26710773573291,92.324424807545,348.2356466160138,335.37714702314577,390.5448241868776,,,276.8644546379086,314.9284217198018,,,253.45937768381364,413.9499011409725,186.84492789138974,386.04384784955164,487.7020026121029,152.0517631693512,,,441.62451023073584,200.32342185459288,,,437.2361776229866,223.36216804527635,561.6334026019831,157.80662529250884,,,537.4461528095135,140.73327249782443,485.51470472568167,309.3326313453331,,,,,405.1276686507092,190.53055148232062,555.2308953039765,389.71966742030554,,,447.0996609376417,336.36543993691674,,,521.0841897146076,426.00054210901,,,578.4001494419349,268.50417295186134,653.5469487143135,224.1675613811579,,,,,,,585.1633613764491,309.08344455894576,668.5763085687893,303.8231686098793,625.7426329835334,291.0482127335749,,,,,697.883560285017,294.05408470447003,,,578.4001494419349,432.32419536564674,630.2514409398761,435.3300673365419,,,,,,,,,742.971639848444,107.69002250897103,774.5332955428431,82.14011075636228,703.8953042268072,136.99727422519868,,,691.1203483505028,161.04424999235988,758.0009997029199,184.33975776679722,853.4374347788406,149.02076210877925,827.887523026232,146.01489013788415,770.7759555792242,328.6216123697642,,,,,,,,,,,692.6232843359504,347.4083121878589,,,727.9422799939684,426.3124514238565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
