scorer,,,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte
individuals,,,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7
bodyparts,,,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,mb11,img0031.png,686.7179461412808,687.6463940390881,669.6090785455876,677.290792379778,,,,,,,712.1507573501831,676.2673091651302,,,690.5307750564306,670.4522794447416,755.8380319161795,680.293098971553,657.3559466188938,708.2844364531287,732.9838611056418,701.7526130816665,630.4464112509606,739.8614918208585,,,,,762.0639804230295,662.1977258454822,,,,,,,690.6755929573523,631.2418386075371,683.2236356361163,621.7015673126399,,,,,,,705.9467703446235,634.7288916418038,,,701.0263605812177,624.5898654626646,728.1631659430311,641.7367479715028,,,714.7930459324405,656.4455217214363,,,736.7357094419978,635.5864594172273,,,736.6607067284785,650.3681359350362,,,,,754.5611968690889,653.149968862293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,mb11,img0090.png,685.2401551301621,691.3418884142387,670.3041953795964,679.7793914181292,,,,,,,716.866998964956,678.860942683107,,,691.378268681126,672.5571034589466,754.8256324503325,682.0742080243276,653.7473898309187,710.3219714928952,732.6033990869324,701.4846601107557,631.1439324073389,738.4487057297011,,,,,759.9636997442259,660.4915806300236,,,,,,,682.205460859961,635.5754747813241,668.3295114953148,629.3517242153652,,,,,,,697.8659961840278,632.9287310740661,,,689.814416571182,626.5172880490222,723.0644583057117,630.2448712031176,,,711.8661651570485,653.8575122054089,,,730.6086767236661,630.1581297435819,,,732.1132701729991,648.3985420507756,,,751.8118454319388,652.4718734633724,,,,,,,1250.7896617045885,497.6714402691812,1242.2928754394213,498.4908964690739,1247.8549828184557,502.39834279079014,,,1230.3773104918057,519.7329240679264,,,1253.2636809942696,521.5457058899037,,,1268.2565590171425,519.2539139929721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,mb11,img0441.png,683.6418791141828,678.2627081234755,658.3634842534558,682.8587799163349,674.9565394950846,692.7726396670565,667.3522698607303,694.8600862333499,672.9148965350347,699.2681924892781,705.8277010031538,676.7544062601711,,,,,745.0591208104962,676.2610215313293,646.1112437710826,701.7546766730188,728.4832180860228,700.2615030366363,613.3445523661945,729.054781947812,,,,,759.3908482077474,660.2025906407154,678.2710307191735,648.3234674895835,,,,,718.1398791840825,619.5384181860355,690.803552125873,626.4781853865306,712.0424452240329,631.2010516081926,705.7427873290719,632.1821647938751,710.2355971524715,634.1490648941184,721.887248231295,631.7150096138723,690.8737563892224,638.8719692697352,,,723.3197519985038,653.4907428913606,685.7665499178498,651.629914853758,,,701.3872577939329,644.1764960310223,,,,,735.2536552196033,636.2622970400763,,,746.1381980295614,653.7073862012421,,,1177.781006196049,686.8856064361325,,,1167.8561999098956,703.4044516012225,,,1168.7272439536387,711.9872943853046,1207.5890988525139,687.2392914655072,,,,,1235.921395277187,716.5367439895894,1179.7732073165298,741.3983794547561,1221.357342782011,757.6387332213427,1170.9931352408908,783.5560808976127,1266.942464936018,707.0907147037948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,mb11,img0486.png,681.0832826098416,673.5957085676737,657.3772280993035,681.5783595763243,674.5820960055166,688.3442683891589,666.0979101511424,692.1326204209265,673.6775899754042,696.4779185262513,699.6367073887609,688.3376893659848,,,,,723.0909306682295,710.9280829668045,645.3388876394195,702.105156098287,690.1887658877164,747.5064672758664,616.1129423874553,728.3901257274118,,,,,757.2593186023951,662.1467946317023,678.4368679677026,648.0998058377404,737.9343401506457,696.0657359277347,,,720.0043167162136,621.3852566562543,696.540160721089,629.4888569226118,716.6825753440053,633.8307620040263,709.7942495376349,635.3138406436273,714.8728031071536,638.0347555494127,723.0217880898819,632.3758117633055,695.042242738263,638.1299472481232,,,726.6563071519112,653.7485988167883,688.0560021021473,652.0943000289413,701.5839694087781,663.7385638330042,706.6461599273208,648.7780479002721,,,,,735.076968006587,636.0558499453867,688.7667985794773,636.8102443809961,746.0089084421547,654.571650644227,,,1184.8844144337106,679.908706460827,,,1171.888249342814,695.0560311163904,,,1172.1538397481572,703.6633830840651,1209.3592787489067,681.6196112534998,,,,,1229.363840634672,715.3730782564379,1184.60407820334,734.9677714641113,1220.8674507829858,757.8578143018814,1168.4161242709436,774.8693013361727,1265.8366462250065,715.5115352250191,,,1241.27786264756,716.553763585234,,,1245.62632669254,748.5407160022204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,mb11,img0713.png,682.5926839617632,679.5571734198884,661.5968617881538,677.20250177425,673.2585992291077,692.0539589047696,672.1848839053428,699.1066201392922,,,707.1789708189108,682.7902735008366,,,,,730.1592166240728,700.7829376877747,653.6498885236643,701.4745124690974,686.2755787164419,720.4605740225518,622.097590261052,727.8346362753973,,,,,760.1610043314013,662.1636520258567,679.1321042159547,647.6585393467111,740.0214670476382,695.0577500666188,,,724.1863738542229,624.0123223001576,701.1302139906799,630.389558007095,,,,,718.3739313634754,640.0942554150398,,,,,,,730.1662686600273,655.2380614360716,692.7413337929108,653.299718195942,713.6157994558444,665.8243975937021,714.9577293913186,648.2302051063725,,,,,738.3669515990368,637.6438689487419,,,747.7604924952855,654.590669293383,,,1245.8354399929262,663.1462828704066,1219.7378292537671,658.3388282605614,1229.7377104246364,674.4253957501276,,,1227.2909962586432,680.3782931173274,1258.0454033670467,677.2677427842548,,,,,1276.3172643307273,708.0207845067774,,,1231.8844731339118,701.1620315032421,1196.0476124448105,720.3748721874446,1264.8080822621423,742.720158236532,,,,,,,1246.060947317584,747.8000270602188,1219.2102121066682,749.1304688949939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,mb11,img0856.png,674.3517900913836,693.1179507393197,660.4851807581492,674.9273449473347,,,,,,,704.5478345964606,683.5495651219344,,,,,729.1687033401558,702.8850922553511,655.2134535629059,723.0140412874655,692.6211649002399,736.9078527788681,652.5721816422166,754.4280993569623,,,,,759.4122072100431,662.3858219557719,679.4321537563226,645.8173545071419,738.3475629705856,695.4422568837714,,,723.3385828363017,624.1298355152202,700.7147684091468,633.3051453181731,,,,,718.2847959998559,641.5132161852762,,,,,,,730.8631821482957,656.4184801748331,,,711.0115966941313,666.3442729019152,689.3219014756926,637.3021386263787,,,,,737.6859548005225,637.6842715955078,,,747.8740258004075,654.5700005525083,,,1223.9221236917683,669.3924000817768,,,,,,,,,1255.8480185350775,675.4500963513403,,,1247.444024883007,665.5561900386567,1279.1797987111152,709.1692647952526,,,1228.88839486149,702.1244278540291,1201.6034727511326,724.1206073715681,,,,,1245.8760981102484,716.6861258014111,,,1249.1273180981766,747.5347418719281,1220.9017172443662,747.4993119134947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
