scorer,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte,Charlotte
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5
bodyparts,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle,left_ear,left_ear,right_ear,right_ear,left_eye,left_eye,right_eye,right_eye,nose,nose,left_shoulder,left_shoulder,right_shoulder,right_shoulder,lower_neck,lower_neck,left_elbow,left_elbow,right_elbow,right_elbow,left_wrist,left_wrist,right_wrist,right_wrist,left_hip,left_hip,right_hip,right_hip,left_knee,left_knee,right_knee,right_knee,left_ankle,left_ankle,right_ankle,right_ankle
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\waibira6\img0007.png,1009.8726820343543,578.4171412354033,,,,,,,993.4726445611504,607.1172068135102,1054.972785085665,649.4839702859535,1120.5729349784808,523.7503496580568,1083.672850663772,577.0504714459696,1023.539379928691,787.5176190187531,1201.2064525550666,422.61678523996613,942.905862352105,663.1506681802902,1220.3398296071377,333.78324892677836,1175.2397265558268,825.7843731228955,1217.6064900282706,799.817647123656,,,,,1038.5727476124612,833.9843918594975,,,,,,,,,,,,,,,925.1391550894675,527.8503590263579,,,,,1027.6393892969918,441.7501622920373,,,1115.1062558207461,316.01654166414073,,,872.3407333726436,822.725237100676,,,922.4058155106002,773.8509211244166,,,,,,,,,,,,,616.9063402857482,407.66285273281335,,,,,532.6858154905608,408.9293267898838,594.7430442870148,533.6770214113269,533.9522895476313,553.3073692959194,661.8661693117505,554.5738433529899,,,,,509.2560454347568,579.2700874658644,,,637.2812777260378,565.5550551502358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\waibira6\img0041.png,1032.7654029646917,501.1542080955145,,,,,,,1014.9345704333417,525.5618884991832,1069.2807356671258,572.2210371460646,1159.2044015484253,427.88708076226885,1109.4271617104016,488.3411778409121,1047.8628959171745,695.9467352974034,1208.3604278457967,325.3227212860321,961.5061981080042,580.164554807817,1250.3865258282053,235.05838991469818,1206.7172178350406,739.9366696341302,1241.930006016754,715.4007386930367,,,,,1045.7267229031916,758.1522537777547,,,,,,,,,,,,,,,962.3383336848536,447.9086328643002,,,,,1074.3571624668793,352.82288285165055,,,1142.0894775443833,230.3836979038549,,,889.3958405244648,738.3760609851344,,,940.1950768325927,677.1564685112367,,,,,,,575.3040291709857,302.363069606476,,,621.0894710316605,315.8293760360863,639.2689847116344,328.622367144216,,,538.945001811038,345.45525018122885,,,622.4361016746216,439.0460798670201,577.9972904569078,448.4724943677473,682.3611652863872,468.67195401216264,,,,,536.9250558465965,494.93125154990264,,,648.6953992123615,503.6843507291493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\waibira6\img0313.png,798.5330941494211,344.66398444361033,,,,,,,779.2955135356922,371.1156577874876,833.4012090118048,416.8049117450938,929.5891120804494,306.18882321615246,897.1256947947818,354.2827747504748,773.2837695939019,543.0515345226898,982.4924587682038,205.19152499407562,715.571027752715,387.9485408245004,1012.5511784771553,112.61066829050515,957.2431342126847,621.2042057659637,1000.5276905935747,591.1454860570122,832.1988602234467,541.8491857343319,,,811.7589308213597,636.8347400146184,,,,,,,,,,,,,,,710.7616325992828,312.20056715794277,,,,,833.4012090118048,225.63145439616255,,,895.9233460064237,98.18248283020841,,,647.0371468163058,620.0018569776056,,,692.726400773912,557.4797199829866,,,,,,,380.56809552460743,205.04588047751258,,,,,378.1473666307132,246.80345389718792,,,295.8425842383096,214.1236138296159,,,,,304.3151353669394,312.76831625580553,430.79822007291256,274.03665395349793,379.3577310776603,290.98175621075745,,,283.1337575453649,369.65544526231974,,,410.22202447481163,359.97252968674286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\waibira6\img0350.png,802.9791244696519,381.32864886555865,,,,,,,776.439278881295,400.630354748,836.7571097639243,458.5354723953241,932.0592825584783,341.51888048302334,897.0749406465534,386.154075336169,769.2011391753795,580.3774907782351,986.3453303528447,234.15314151194332,714.9150913810131,428.37655695400946,1012.8851759412016,155.73996136452524,951.3609884409198,644.3143915138222,998.4088965293706,631.0444687196438,829.5189700580088,580.3774907782351,,,817.4554038814829,667.2351672492214,,,,,,,,,,,,,,,718.534161233971,348.75702018893884,,,,,839.1698229992294,265.5184135709105,,,905.5194369701214,131.61282901147354,,,650.9781906454261,651.5525312197377,,,696.8197421162245,586.4092738664981,,,,,,,377.688275796769,228.01799650617448,,,,,,,,,312.40474441822096,256.7140542549868,322.44836463030526,221.56138351269175,,,310.9699415307804,341.3674246139832,423.6019681948687,289.71452066612096,410.68874220790315,309.0843596465693,,,280.83908089452746,393.73773000556565,,,420.01496097626716,393.73773000556565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\waibira6\img0474.png,870.5516193383775,576.6007529208306,,,,,,,844.0117737500206,587.4579624797038,909.1550311032602,639.331297038765,986.3618546330256,517.4892786558539,967.8294115053757,565.7435433619573,858.4880531618517,743.0779661568873,1047.8860421333075,434.25067203782555,777.6621597791285,613.9978080680607,1080.457670809927,358.2502051257127,1039.4415458097392,821.4911463043054,1075.632244339317,797.3640139512537,909.1550311032602,758.760602186371,,,887.4406119855137,843.2055654220519,,,,,,,,,,,,,,,783.6939428673913,531.9655580676849,,,,,906.742317867955,442.6951683613936,,,970.679218603542,319.64679336083,,,724.5824686024147,831.141999245526,,,769.2176634555603,767.205098509939,,,,,,,452.05223278674896,419.972619862902,,,470.4962632001616,454.4960614059563,470.0233393434073,470.5754725355981,,,383.4782735573944,428.48524928447705,395.7742938330028,403.8932087332602,,,394.7322582164258,557.0644287114877,,,495.42372399482394,512.8545447030773,,,391.93756378084584,590.983168970584,,,513.9278718476544,573.8496987364816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\waibira6\img0675.png,937.6731712901155,520.0370156600918,,,,,,,,,971.5393288288674,606.004954027693,1080.5498809424214,488.6984357442261,1044.9547859243035,541.8468611933409,880.3612123783812,694.5779814367365,1122.63449323253,391.08510810869006,855.6128664846779,544.7853615537952,1147.3828391262334,301.2095361789252,1103.0963254217115,792.2688204908288,1146.080294605512,758.4026629520769,966.3291507459826,706.3008821232277,,,948.0935274558854,809.2018992602048,,,,,,,,,,,,,,,855.6128664846779,482.26322455917614,,,,,936.3706267693942,408.0181868780661,,,1010.6156644505043,312.9324368654163,,,787.8805514071739,798.7815430944349,,,829.5619760702534,728.4441389754886,,,,,,,504.0201811739233,387.1913817141784,532.8004033379207,421.3260638156637,526.7766359082468,421.3260638156637,524.7687134316889,436.0508286437554,,,441.1052769084406,395.2230716204103,461.18450167402017,368.45077193297084,,,438.4280469396967,513.0211902451438,,,541.5014007363384,496.28850294049414,,,447.1290443381145,564.5578671434646,,,571.6202378847079,536.4469524716533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
